Model,Accuracy,Accuracy,f1_macro,f1_macro
,mean,std,mean,std
BiLSTM,0.7730238495577932,0.05050486827352701,0.6435535877683523,0.05959863709958346
GatedConvNet,0.7557989153331182,0.04797280317306725,0.6122227401734869,0.05963097236605986
LSTM,0.7690306476709592,0.04306587508083868,0.6240765497814704,0.061276568232809955
RNN,0.7738744538830576,0.04081301139913382,0.6510773486626472,0.040946313830567106
Transformer,0.7664428266349318,0.03491870377603993,0.62442362620927,0.04176411571234158
